submission_id,submission_date,gender,age,geography,financial_situation,education,employment_status,submission_state,are_there_children_0_to_2_yrs_out_of_educational_system,were_children_3_to_17_yrs_enrolled_and_did_not_return_to_school,are_there_children_who_stopped_enrolling_in_primary_education,are_there_children_who_stopped_enrolling_in_secondary_education,are_children_attending_face_to_face_classes,can_children_observe_deterioration_of_basic_services_of_school,do_children_3_and_17_yrs_receive_regular_school_meals,are_there_teachers_at_scheduled_class_hours,are_children_3_to_17_yrs_dealing_with_irregular_school_activity,are_children_being_teached_by_unqualified_people,did_teachers_leave_the_educational_system,do_school_and_the_teachers_have_internet_connection,do_children_have_internet_connection,do_children_3_to_17_yrs_miss_virtual_class_due_to_lack_of_electricity,does_home_shows_severe_deficit_of_electricity,does_home_shows_severe_deficit_of_internet,do_children_3_to_17_yrs_miss_class_or_in_lower_grade,are_children_promoted_with_a_modality_different_from_formal_evaluation
6659211445665792,2021-03-13,Male,16 to 25 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",Some primary education,"I work part-time, either as an employee or self-employed",Bolívar,0,0,1,1,1,1,No,Irregularly,0,1,0,1,0,1,0,0,1,1
4527899842707456,2021-04-04,Female,16 to 25 years old,Rural,"I can afford food, but nothing else",Secondary school/ high school completed,"I work part-time, either as an employee or self-employed",Bolívar,0,1,0,1,0,1,No,There are not enough,1,0,0,1,1,0,0,0,0,1
5214131413319680,2021-03-13,Female,26 to 35 years old,City center or metropolitan area,"I can afford food, but nothing else",Technical school diploma or degree completed,I am a student,Bolívar,0,1,1,1,0,1,No,Irregularly,0,0,1,1,1,0,0,0,0,1
5759869956390912,2021-03-14,Female,26 to 35 years old,City center or metropolitan area,"I can afford food, but nothing else",University or college degree completed,I am a student,Bolívar,1,1,0,0,0,0,No,Irregularly,1,1,1,0,0,1,0,0,0,0
5043593965469696,2021-03-19,Male,16 to 25 years old,Rural,"I can afford food and regular expenses, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Trujillo,0,0,0,0,0,1,No,Irregularly,1,1,1,0,0,0,1,0,0,0
6643050708467712,2021-04-01,Female,26 to 35 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Lara,0,1,1,0,0,1,No,There are not enough,1,0,1,0,0,0,0,0,0,0
5228052006305792,2021-03-13,Female,26 to 35 years old,Rural,I cannot afford enough food for my family,Secondary school/ high school completed,"I do housework, fulfilling domestic tasks, looking after children",Lara,1,1,0,0,0,0,No,There are not enough,1,0,0,0,1,0,0,0,0,0
5347869581377536,2021-03-13,Male,16 to 25 years old,Rural,"I can afford food and regular expenses, but nothing else",Technical school diploma or degree completed,I am unemployed,Lara,0,1,0,1,1,0,No,Irregularly,1,0,1,1,0,0,1,0,1,1
5782371088728064,2021-03-13,Female,26 to 35 years old,Suburban/Peri-urban,I cannot afford enough food for my family,University or college degree completed,"I work part-time, either as an employee or self-employed",Lara,0,1,0,0,0,1,No,There are not enough,0,0,0,0,0,0,0,0,0,0
6131063377362944,2021-04-04,Female,26 to 35 years old,Rural,"I can afford food, but nothing else",Some university or college,"I work part-time, either as an employee or self-employed",Lara,0,1,0,0,0,1,No,Irregularly,1,0,1,1,1,1,0,0,0,0
6367558369542144,2021-03-13,Male,36 to 45 years old,City center or metropolitan area,I cannot afford enough food for my family,Some secondary school / high school,"I work full-time, either as an employee or self-employed",Lara,0,1,1,0,0,1,No,There are not enough,1,0,1,1,1,0,0,0,1,1
5047370852335616,2021-03-25,Female,26 to 35 years old,City center or metropolitan area,"I can comfortably afford food, clothes, and furniture, and I have savings",Secondary school/ high school completed,"I work part-time, either as an employee or self-employed",Lara,0,1,0,0,0,1,No,Irregularly,1,0,1,1,1,0,0,0,0,0
5382339378282496,2021-03-18,Male,26 to 35 years old,Rural,"I can afford food, but nothing else",Some secondary school / high school,"I work part-time, either as an employee or self-employed",Lara,0,0,0,0,1,1,No,Irregularly,1,0,1,1,1,1,0,0,0,0
5758630925434880,2021-03-24,Male,Over 45 years old,Suburban/Peri-urban,"I can afford food, but nothing else",Some secondary school / high school,I am retired,Lara,0,0,0,0,1,1,No,Irregularly,1,1,1,1,1,1,0,0,1,1
6568569415663616,2021-03-15,Male,Over 45 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",Secondary school/ high school completed,"I work part-time, either as an employee or self-employed",Lara,0,1,0,0,0,1,No,There are not enough,1,0,0,1,1,1,1,0,0,0
6512675986341888,2021-03-13,Female,Over 45 years old,Suburban/Peri-urban,I cannot afford enough food for my family,Secondary school/ high school completed,"I do housework, fulfilling domestic tasks, looking after children",Lara,0,0,0,0,0,1,No,There are not enough,1,1,1,0,1,1,0,0,0,1
4688052613283840,2021-03-17,Female,26 to 35 years old,Suburban/Peri-urban,"I can afford food, but nothing else",University or college degree completed,"I do housework, fulfilling domestic tasks, looking after children",Yaracuy,0,0,0,0,0,1,No,Irregularly,1,1,1,1,1,1,0,0,0,0
5026303769313280,2021-03-18,Female,26 to 35 years old,Suburban/Peri-urban,"I can afford food, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Táchira,0,1,0,0,0,1,No,Irregularly,1,1,1,1,1,1,0,0,0,1
6007659622039552,2021-03-27,Male,26 to 35 years old,Rural,"I can afford food and regular expenses, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Táchira,0,0,1,0,0,1,No,There are not enough,1,1,1,1,1,1,0,0,0,0
6208322020835328,2021-03-19,Female,16 to 25 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",Secondary school/ high school completed,None of the above,Táchira,0,0,0,0,0,0,Every day,Irregularly,1,1,1,0,1,1,1,0,0,1
4503878208061440,2021-03-22,Female,16 to 25 years old,Rural,I cannot afford enough food for my family,Secondary school/ high school completed,I am unemployed,Táchira,1,1,1,1,1,1,No,There are enough,1,0,1,0,1,1,1,0,1,0
5845065061892096,2021-03-13,Male,Over 45 years old,Rural,I cannot afford enough food for my family,Secondary school/ high school completed,I am unemployed,Táchira,0,1,1,1,0,0,4 days,Irregularly,0,0,0,1,1,1,0,0,1,1
6469807682879488,2021-03-16,Male,16 to 25 years old,Rural,I cannot afford enough food for my family,Secondary school/ high school completed,I am a student,Táchira,0,0,0,0,0,0,No,Irregularly,1,0,0,1,1,1,0,0,0,0
5296926504517632,2021-03-20,Female,26 to 35 years old,Suburban/Peri-urban,"I can afford food, but nothing else",Some university or college,I am unemployed,Táchira,0,0,0,0,0,1,No,There are not enough,1,1,1,1,1,1,1,0,0,0
5683441214685184,2021-03-13,Female,Over 45 years old,Rural,I cannot afford enough food for my family,Secondary school/ high school completed,I am unemployed,Táchira,1,1,1,1,0,0,4 days,Irregularly,0,0,0,1,1,1,0,0,1,1
5418276627939328,2021-04-01,Male,16 to 25 years old,Rural,Prefer not to answer,Secondary school/ high school completed,I am a student,Táchira,1,1,1,1,1,1,No,There are not enough,1,0,0,0,1,0,1,0,1,0
5319735330996224,2021-03-17,Female,36 to 45 years old,Rural,I cannot afford enough food for my family,Technical school diploma or degree completed,"I work full-time, either as an employee or self-employed",Táchira,0,1,0,0,0,1,No,Irregularly,1,0,0,1,1,1,1,0,0,0
5810160298885120,2021-03-20,Male,16 to 25 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",Some technical education (e.g polytechnic school),I am a student,Táchira,0,0,0,0,0,0,No,Irregularly,1,0,1,1,1,1,0,0,0,0
4983245447102464,2021-03-14,Female,26 to 35 years old,City center or metropolitan area,"I can afford food, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Táchira,0,1,0,0,0,1,No,There are not enough,1,0,1,0,1,1,1,0,0,1
4832731539439616,2021-03-13,Female,26 to 35 years old,City center or metropolitan area,"I can afford food, regular expenses, and clothes, but nothing else",Technical school diploma or degree completed,"I work part-time, either as an employee or self-employed",Táchira,0,0,0,0,1,0,No,There are enough,0,0,0,1,1,0,0,0,0,0
6344540968714240,2021-03-18,Female,36 to 45 years old,Rural,"I can afford food, but nothing else",Post-graduate education,"I work part-time, either as an employee or self-employed",Táchira,1,0,0,0,0,1,No,Irregularly,0,0,0,1,1,0,0,0,0,0
5199286999711744,2021-03-13,Male,26 to 35 years old,City center or metropolitan area,"I can afford food, regular expenses, and clothes, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Barinas,0,1,0,0,0,1,No,There are not enough,1,0,1,0,0,1,0,0,0,1
5102371196895232,2021-03-27,Female,36 to 45 years old,City center or metropolitan area,I cannot afford enough food for my family,Technical school diploma or degree completed,"I work part-time, either as an employee or self-employed",Zulia,0,0,0,0,0,0,No,Irregularly,0,0,1,1,1,1,0,0,0,0
5214140523347968,2021-03-28,Male,16 to 25 years old,City center or metropolitan area,I cannot afford enough food for my family,Secondary school/ high school completed,I am unemployed,Zulia,1,0,0,0,0,0,1 day,Irregularly,0,1,0,0,0,0,0,0,0,0
5042218351198208,2021-03-21,Male,16 to 25 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",Some university or college,I am a student and I work part-time,Zulia,0,0,1,1,0,1,No,There are not enough,1,1,1,0,0,1,0,0,0,1
5013972968538112,2021-03-28,Male,16 to 25 years old,Rural,"I can afford food, but nothing else",Technical school diploma or degree completed,I am a student and I work part-time,Zulia,1,1,1,1,0,1,2 days,There are not enough,0,0,1,0,0,1,0,0,0,1
6738448928210944,2021-03-13,Male,16 to 25 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",Secondary school/ high school completed,"I work full-time, either as an employee or self-employed",Zulia,0,0,0,0,0,0,No,There are not enough,1,1,1,1,1,0,0,0,0,1
5693345677705216,2021-03-13,Female,Over 45 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",Post-graduate education,"I work full-time, either as an employee or self-employed",Zulia,0,0,0,0,0,1,No,There are enough,0,0,1,1,1,0,0,0,0,0
5368990754144256,2021-03-13,Male,36 to 45 years old,City center or metropolitan area,I cannot afford enough food for my family,University or college degree completed,"I work full-time, either as an employee or self-employed",Zulia,0,0,0,0,0,0,No,Irregularly,0,0,0,1,1,0,0,0,0,0
5013591001661440,2021-03-27,Female,Over 45 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",Secondary school/ high school completed,"I work full-time, either as an employee or self-employed",Zulia,0,1,0,0,0,1,No,There are not enough,1,0,1,1,1,1,0,0,0,0
6324064108150784,2021-03-13,Female,16 to 25 years old,Rural,"I can afford food, but nothing else",Prefer not to answer,I am a student,Zulia,0,0,0,0,0,0,No,There are enough,0,0,1,0,1,0,0,0,0,0
5540598722592768,2021-03-17,Female,16 to 25 years old,Rural,I cannot afford enough food for my family,Secondary school/ high school completed,I am unemployed,Zulia,1,0,1,0,0,1,No,There are not enough,1,0,1,1,1,1,0,0,0,1
4751305670393856,2021-03-13,Female,Over 45 years old,Suburban/Peri-urban,I cannot afford enough food for my family,Some secondary school / high school,None of the above,Zulia,0,0,0,0,0,1,No,There are enough,0,0,1,1,0,1,0,0,0,0
4508483520299008,2021-03-14,Female,26 to 35 years old,Suburban/Peri-urban,"I can afford food, but nothing else",Secondary school/ high school completed,"I work part-time, either as an employee or self-employed",Zulia,1,0,0,0,1,0,No,There are enough,0,0,0,1,1,0,0,0,0,0
6685739881594880,2021-03-13,Female,36 to 45 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",Technical school diploma or degree completed,"I work full-time, either as an employee or self-employed",Zulia,0,0,0,0,0,0,No,There are not enough,1,1,1,0,0,0,0,0,0,0
4853031903690752,2021-03-13,Female,36 to 45 years old,Suburban/Peri-urban,"I can comfortably afford food, clothes, and furniture, but I don’t have savings",University or college degree completed,"I work full-time, either as an employee or self-employed",Lara,0,0,0,0,0,0,No,Irregularly,0,0,0,1,1,0,0,0,0,0
6598390715777024,2021-03-13,Female,Over 45 years old,Suburban/Peri-urban,"I can afford food, but nothing else",Technical school diploma or degree completed,"I work part-time, either as an employee or self-employed",Lara,0,0,0,0,0,1,No,There are not enough,0,0,0,1,1,0,0,0,0,0
5137981810933760,2021-03-13,Male,36 to 45 years old,Suburban/Peri-urban,"I can comfortably afford food, clothes, and furniture, and I have savings",Some university or college,"I work part-time, either as an employee or self-employed",Lara,0,1,0,0,0,1,No,There are enough,0,0,1,1,1,0,0,0,0,0
4510144649232384,2021-03-18,Male,16 to 25 years old,Rural,I cannot afford enough food for my family,Some university or college,I am a student,Lara,0,1,1,0,1,1,No,There are not enough,1,1,1,0,0,1,0,0,1,1
6583722311942144,2021-04-01,Female,36 to 45 years old,City center or metropolitan area,"I can afford food, regular expenses, and clothes, but nothing else",Technical school diploma or degree completed,"I work part-time, either as an employee or self-employed",Lara,0,0,0,0,0,1,No,Irregularly,0,0,1,1,1,0,0,0,0,1
5653930360176640,2021-03-17,Female,Over 45 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",Primary school completed,I am retired,Lara,1,1,0,0,1,1,No,There are enough,1,1,0,1,1,0,0,0,0,1
4718342920470528,2021-03-19,Female,16 to 25 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",Some university or college,I am a student and I work part-time,Lara,1,1,0,0,0,1,No,Irregularly,1,1,1,1,1,1,0,0,1,1
5866921882025984,2021-03-13,Female,36 to 45 years old,Suburban/Peri-urban,Prefer not to answer,Technical school diploma or degree completed,"I work full-time, either as an employee or self-employed",Lara,0,0,0,0,0,0,No,There are not enough,0,0,0,1,1,1,0,0,0,0
6105640593522688,2021-03-13,Male,Over 45 years old,City center or metropolitan area,"I can afford food, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Lara,0,1,0,0,0,1,No,Irregularly,1,0,1,0,1,1,0,0,0,0
6038290817089536,2021-03-16,Female,26 to 35 years old,City center or metropolitan area,"I can afford food, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Lara,1,1,0,0,0,1,No,There are not enough,0,0,1,0,0,0,1,0,0,1
5130972239757312,2021-03-29,Male,16 to 25 years old,Rural,"I can afford food, but nothing else",University or college degree completed,I am retired,Lara,0,1,1,1,0,0,No,Irregularly,0,1,1,1,1,1,1,0,1,1
4566795804737536,2021-03-15,Male,16 to 25 years old,Suburban/Peri-urban,"I can afford food, but nothing else",Secondary school/ high school completed,I am a student,Lara,0,0,0,1,0,1,No,There are not enough,1,0,1,1,0,1,0,0,0,1
5876402955223040,2021-03-20,Female,16 to 25 years old,City center or metropolitan area,"I can afford food, but nothing else",Some technical education (e.g polytechnic school),"I work part-time, either as an employee or self-employed",Lara,0,0,0,1,0,1,No,There are not enough,1,0,1,1,0,1,1,0,0,0
4521888029343744,2021-03-30,Male,16 to 25 years old,Suburban/Peri-urban,"I can comfortably afford food, clothes, and furniture, but I don’t have savings",Some primary education,I am a student,Lara,0,1,0,1,1,1,No,There are enough,0,0,1,1,1,1,0,0,1,1
4920063592497152,2021-03-14,Female,26 to 35 years old,Rural,I cannot afford enough food for my family,University or college degree completed,"I work full-time, either as an employee or self-employed",Lara,0,1,0,0,0,1,No,Irregularly,1,1,1,0,1,1,0,0,0,1
5935719473479680,2021-03-16,Female,Over 45 years old,Suburban/Peri-urban,"I can afford food, but nothing else",Some secondary school / high school,I am unemployed,Lara,1,0,0,0,0,1,No,There are not enough,1,0,1,0,0,1,0,0,0,0
6569645623738368,2021-03-17,Male,16 to 25 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",Some university or college,I am a student,Lara,1,0,1,0,0,1,2 days,There are not enough,0,1,1,1,1,1,0,0,1,1
